acc.date,type,reg,operator,fat,location,dmg,acc.year,acc_type
2019-12-03,Basler,C-FKAL,North Star Air,0.0,"0,5 km SW of Sachigo Lake Airport, ON (ZPB)",sub,2019.0,Non-Fatal
2019-12-06,British Aerospace,(N293WB),private,0.0,"0,4 km NW of Chan Chen, Corozal",w/o,2019.0,Non-Fatal
2019-12-09,Lockheed,990,Fuerza Aérea de Chile,38.0,520 km NW off King George Island,w/o,2019.0,Fatal
2019-12-09,Cessna,N4602B,Martinaire,1.0,"ca 11 km NE of Victoria Regional Airport, TX (VCT)",w/o,2019.0,Fatal
2019-12-10,de Havilland Canada DHC-8-402Q Dash 8,ET-AQC,Ethiopian Airlines,0.0,Juba Airport (JUB),sub,2019.0,Non-Fatal
2019-12-15,Airbus,VH-EBC,Qantas,0.0,"69 km south east Bathurst, NSW",non,2019.0,Non-Fatal
2019-12-15,Embraer,N648AE,"Piedmont Airlines, opf American Eagle",0.0,"Philadelphia, Pennsylvania",non,2019.0,Non-Fatal
2019-12-15,Grumman,(XB-BZH),private,0.0,Quiché,w/o,2019.0,Non-Fatal
2019-12-16,Embraer,N805AE,"Envoy Air, opf American Eagle",0.0,"Alexandria, Louisiana",non,2019.0,Non-Fatal
2019-12-16,Airbus,EC-LQO,Air Europa,0.0,near Madrid-Barajas Adolfo Suárez Airport (MAD/LEMD),non,2019.0,Non-Fatal
2019-12-17,Beechcraft,N160RW,Ritch Air LLC,0.0,"Visalia Airport, CA (VIS)",sub,2019.0,Non-Fatal
2019-12-18,Embraer,N959UW,American Airlines,0.0,"Disputanta, Virginia",non,2019.0,Non-Fatal
2019-12-18,Beechcraft,N72MM,WL Aviation LLC,0.0,"Fresno Yosemite International Airport, CA (FAT)",sub,2019.0,Non-Fatal
2019-12-18,Cessna,C-GOJG,C-GHGR Holdings,0.0,"near Scottsbluff, NE",sub,2019.0,Non-Fatal
2019-12-19,Boeing,N68802,United Airlines,0.0,"Chicago-O'Hare International Airport, IL (ORD/KORD)",non,2019.0,Non-Fatal
2019-12-19,Beechcraft,YV1104,Representaciones Aero3,9.0,near Charallave-Óscar Machado Zuloaga Airport,w/o,2019.0,Fatal
2019-12-21,Boeing,N7739A,Southwest Airlines,0.0,"near Kansas City International Airport, MO (MCI)",sub,2019.0,Non-Fatal
2019-12-22,Boeing,N87513,United Airlines,0.0,"Denver International Airport, CO (DEN/KDEN)",sub,2019.0,Non-Fatal
2019-12-24,Cessna,XA-TWN,Calafia Airlines,2.0,near Tastiota,w/o,2019.0,Fatal
2019-12-25,Airbus,B-50001,Tigerair Taiwan,0.0,100 km NNE of Miyazaki Airport,non,2019.0,Non-Fatal
2019-12-27,Cirrus,N52CV,private,0.0,"Santa Monica Airport, CA (SMO)",sub,2019.0,Non-Fatal
2019-12-27,Fokker,UP-F1007,Bek Air,12.0,near Almaty Airport (ALA),w/o,2019.0,Fatal
2019-12-28,Let,9S-GDX,Air Fast Congo,0.0,Kamina Airport (KMN),sub,2019.0,Non-Fatal
2019-12-29,Cessna,LV-FQD,Sunny Sky,0.0,"6 km from Otamendi, BA",sub,2019.0,Non-Fatal
2018-01-01,Airbus,G-EZII,Easyjet,0.0,80 nm NE of Barcelona Airport (LEBL),non,2018.0,Non-Fatal
2018-01-03,Airbus,G-DBCA,British Airways,0.0,near Verona Villafranca,non,2018.0,Non-Fatal
2018-01-05,Boeing,C-FPRP,Sunwing Airlines,0.0,"Toronto-Pearson International Airport, ON (YYZ)",sub,2018.0,Non-Fatal
2018-01-05,Boeing,C-FDMB,WestJet,0.0,"Toronto–Lester B. Pearson International Airport, Ontario (YYZ)",sub,2018.0,Non-Fatal
2018-01-06,Boeing,9K-AOC,Kuwait Airways,0.0,"New York-John F. Kennedy International Airport, NY (JFK/KJFK)",sub,2018.0,Non-Fatal
2018-01-06,Antonov,YV1944,Unknown,0.0,La Paragua Airport,w/o,2018.0,Non-Fatal
2018-01-09,Embraer,C6-MIC,Pineapple Air,0.0,Governor's Harbour Airport (GHB),sub,2018.0,Non-Fatal
2018-01-10,de Havilland Canada DHC-8-402Q Dash 8,SP-EQG,LOT Polskie Linie Lotnicze,0.0,Warszawa-Frédéric Chopin Airport (WAW/EPWA),sub,2018.0,Non-Fatal
2018-01-10,Gulfstream,RP-C280,Air Taxi PH,0.0,Legazpi-Bicol International Airport (LGP),sub,2018.0,Non-Fatal
2018-01-10,Fairchild,N561UP,Ameriflight,0.0,"Rock Springs-Sweetwater County Airport, WY (RKS)",sub,2018.0,Non-Fatal
2018-01-13,Boeing,TC-CPF,Pegasus Airlines,0.0,Trabzon Airport (TZX),sub,2018.0,Non-Fatal
2018-01-15,Airbus,5A-ONC,Afriqiyah Airways,0.0,Tripoli-Mitiga International Airport (MJI),sub,2018.0,Non-Fatal
2018-01-16,British Aerospace,S2-AAX,Bismillah Airlines,0.0,Jessore Airport (JSR),sub,2018.0,Non-Fatal
2018-01-17,IPTN/CASA CN-235M-100,98-148,Türk Hava Kuvvetleri (Turkish Air Force),3.0,"Hodulluca Mevkii, Yalvaç district",w/o,2018.0,Fatal
2018-01-18,Convair,XA-TRB,Air Tribe,0.0,"Brownsville-South Padre Island International Airport, TX (BRO)",sub,2018.0,Non-Fatal
2018-01-20,Let,UR-VTV,Galeyr Airline,0.0,Mogadishu Aden Adde International Airport (MGQ),sub,2018.0,Non-Fatal
2018-01-20,Embraer,5Y-CEI,"Delegation of the EU to Somalia, lsf AirTraffic Africa",0.0,Mogadishu Aden Adde International Airport (MGQ),unk,2018.0,Non-Fatal
2018-01-25,Gulfstream,5N-BTF,Nestoil,0.0,Abuja-Nnamdi Azikiwe International Airport (ABV/DNAA),sub,2018.0,Non-Fatal
2018-01-29,Shaanxi,30513,People's Liberation Army - Air Force - PLAAF,12.0,"Zhengchang, Suiyang County, Guizhou Province",w/o,2018.0,Fatal
2018-02-01,Airbus,VH-...,Qantas,0.0,"Sydney-Kingsford Smith International Airport, NSW (SYD/YSSY)",non,2018.0,Non-Fatal
2018-02-04,Raytheon,N570TM,"Travel Management, Inc",0.0,"Cleveland-Burke Lakefront Airport, OH (BKL)",sub,2018.0,Non-Fatal
2018-02-10,Boeing,EI-EKI,Ryanair,0.0,Canaries airspace,non,2018.0,Non-Fatal
2018-02-11,Antonov,RA-61704,Saratov Airlines,71.0,"near Stepanovskoye, Ramenskoye district",w/o,2018.0,Fatal
2018-02-13,Airbus,N858NW,Delta Air Lines,0.0,Lagos-Murtala Muhammed International Airport (LOS/DNMM),non,2018.0,Non-Fatal
2018-02-16,Fokker,EP-FQF,Qeshm Air,0.0,Mashhad Airport (MHD),sub,2018.0,Non-Fatal
2018-02-18,ATR,EP-ATS,Iran Aseman Airlines,66.0,15 km NE of Yasuj Airport (YES),w/o,2018.0,Fatal
2018-02-20,McDonnell Douglas,5N-SRI,Dana Air,0.0,Port Harcourt Airport (PHC),sub,2018.0,Non-Fatal
2018-02-21,Cessna,G-BZAH,Army Parachute Association,0.0,Netheravon Airport (EGDN),min,2018.0,Non-Fatal
2018-02-23,Beechcraft,C-GIAE,Island Express Air,0.0,"Abbotsford Airport, BC (YXX/CYXX)",sub,2018.0,Non-Fatal
2018-02-24,Airbus,N817NW,Delta Air Lines,0.0,"Minneapolis, Minnesota",non,2018.0,Non-Fatal
2018-02-26,Beechcraft,C-GJXF,Strait Air,0.0,"Havre-Saint-Pierre Airport, QC (YGV)",sub,2018.0,Non-Fatal
2018-02-28,Airbus,ES-SAN,SmartLynx Airlines Estonia,0.0,Tallinn-Lennart Meri Airport (TLL),sub,2018.0,Non-Fatal
2018-03-01,Beechcraft,YV1909,Unknown,0.0,Charallave-Óscar Machado Zuloaga Airport (SVCS),sub,2018.0,Non-Fatal
2018-03-04,Boeing,9S-ASG,Serve Air,0.0,Lubumbashi International Airport (FBM),sub,2018.0,Non-Fatal
2018-03-06,Antonov,RF-92955/52,Russian Air Force,39.0,"0,5 km from Latakia-Khmeimim Air Base (LTK)",w/o,2018.0,Fatal
2018-03-10,Learjet,N500MP,N500MP LLC,0.0,"Mount Pleasant Municipal Airport, MI (KMOP)",sub,2018.0,Non-Fatal
2018-03-11,Bombardier,TC-TRB,MC Aviation,11.0,130 km SW of Shahr-e Kurd,w/o,2018.0,Fatal
2018-03-12,de Havilland Canada DHC-8-402Q Dash 8,S2-AGU,US-Bangla Airlines,51.0,Kathmandu-Tribhuvan Airport (KTM),w/o,2018.0,Fatal
2018-03-14,Boeing,A6-EGU,Emirates,1.0,Entebbe Airport (EBB/HUEN),non,2018.0,Fatal
2018-03-15,Cessna,VH-PGA,West Coast Air Services,0.0,"Talbot Bay, WA",w/o,2018.0,Non-Fatal
2018-03-15,Beechcraft,YV3284 ?,Unknown,0.0,"near Blue Creek, Orange Walk Town",w/o,2018.0,Non-Fatal
2018-03-16,Beechcraft,N213AV,Ameriflight,0.0,"Hastings Airport, NE (HSI)",sub,2018.0,Non-Fatal
2018-03-17,Canadair,C-FDJA,"Air Canada Express, opb Jazz Aviation",0.0,"Montreal-Pierre Elliott Trudeau International Airport, QC (YUL)",sub,2018.0,Non-Fatal
2018-03-20,de Havilland Canada DHC-6 Twin Otter 300,N716JP,Bald Mountain Air Services,0.0,"225 km N of Deadhorse, AK",sub,2018.0,Non-Fatal
2018-03-21,Gulfstream,N90JE,Peyton Holdings LLC,0.0,"Miami, Florida",non,2018.0,Non-Fatal
2018-03-23,Boeing,OK-TVP,"SmartWings, opf Israir",0.0,Budapest Ferenc Liszt International Airport (BUD/LHBP),non,2018.0,Non-Fatal
2018-03-26,CASA,N107BH,Bighorn Airways,0.0,"Sheridan Airport, WY (SHR)",sub,2018.0,Non-Fatal
2018-03-26,CASA,N217BH,Bighorn Airways,0.0,"Sheridan Airport, WY (SHR)",unk,2018.0,Non-Fatal
2018-03-27,Airbus,G-EZMK,easyJet,0.0,Murcia-San Javier Airport (MJV),sub,2018.0,Non-Fatal
2018-03-28,Boeing,4X-EAK,El Al Israel Airlines,0.0,Tel Aviv-Ben Gurion International Airport (TLV/LLBG),sub,2018.0,Non-Fatal
2018-03-28,Boeing,D-ABLB,Germania,0.0,Tel Aviv-Ben Gurion International Airport (TLV/LLBG),sub,2018.0,Non-Fatal
2018-03-29,Beechcraft,N31TN,Lake Clark Air,0.0,"Pilot Point Airport, AK (PIP)",sub,2018.0,Non-Fatal
2018-03-29,ATR,XA-UAV,Aeromar,0.0,Mexico City-Benito Juárez International Airport (MEX),sub,2018.0,Non-Fatal
2018-03-29,ATR,XA-UYY,Aeromar,0.0,Mexico City-Benito Juárez International Airport (MEX),sub,2018.0,Non-Fatal
2018-03-29,Fairchild,CP-2459,Línea Aérea Amaszonas,0.0,Riberalta-Capitán Av. Selin Zeitun Lopez Airport (RIB),sub,2018.0,Non-Fatal
2018-03-30,Antonov,UR-KDM,Cavok Air,0.0,Gao Airport (GAQ),sub,2018.0,Non-Fatal
2018-03-30,Cessna,N126MT,2M Leasing LLC,0.0,"Orlando-Central Florida Regional Airport, FL (SFB)",sub,2018.0,Non-Fatal
2018-03-31,Cessna,N9339B,Skydive the Ranch,0.0,"near Gardiner Airport, NY",sub,2018.0,Non-Fatal
2018-04-04,Dassault,XA-CDT,Unknown,0.0,"Houston-William P. Hobby Airport, TX (HOU)",w/o,2018.0,Non-Fatal
2018-04-04,Learjet,N759SH,Henning Aviation LLC,0.0,"Houston-William P. Hobby Airport, TX (HOU)",w/o,2018.0,Non-Fatal
2018-04-04,Cessna,N900WL,MTC Enterprises LLC,0.0,"Houston-William P. Hobby Airport, TX (HOU)",w/o,2018.0,Non-Fatal
2018-04-04,Learjet,N626FX,Union Gas Air Ventures I LLC,0.0,"Houston-William P. Hobby Airport, TX (HOU)",w/o,2018.0,Non-Fatal
2018-04-04,Learjet,N618CW,ERG Holdings LLC,0.0,"Houston-William P. Hobby Airport, TX (HOU)",w/o,2018.0,Non-Fatal
2018-04-05,Antonov,UP-AN607,Mega Aircompany,0.0,Wau Airport (WUU),unk,2018.0,Non-Fatal
2018-04-09,Beechcraft,LN-NOA,Airwing,0.0,Stavanger-Sola Airport (SVG),sub,2018.0,Non-Fatal
2018-04-09,Boeing,HL7725,Korean Air,0.0,Osaka-Kansai International Airport (KIX),sub,2018.0,Non-Fatal
2018-04-11,Cessna,N814GV,"Hageland Aviation Services, opf Ravn Connect",0.0,"3,2 km N of Atqasuk Airport, AK (ATK)",sub,2018.0,Non-Fatal
2018-04-11,Ilyushin,7T-WIV,Al Quwwat al-Jawwiya al-Jaza'eriya,257.0,near Boufarik Air Base,w/o,2018.0,Fatal
2018-04-12,Cessna,5Y-SAV,Penial Air,0.0,"El Barde, Somalia - Wajir, Kenya",sub,2018.0,Non-Fatal
2018-04-13,Lockheed,158567,United States Navy,0.0,"near Omaha, NE",w/o,2018.0,Non-Fatal
2018-04-14,Antonov,EK-74036,Ayk Avia,0.0,Akola village,sub,2018.0,Non-Fatal
2018-04-15,Saab,C-GTWK,Transwest Air,0.0,"Prince Albert Airport, SK (YPA)",sub,2018.0,Non-Fatal
2018-04-15,de Havilland Canada DHC-6 Twin Otter 100,C-FSCA,Transwest Air,0.0,"Prince Albert Airport, SK (YPA)",sub,2018.0,Non-Fatal
2018-04-15,Bombardier,C-FXWT,Morningstar Partners Ltd.,0.0,"Winnipeg-James Armstrong Richardson International Airport, MB (YWG)",sub,2018.0,Non-Fatal
2018-04-15,Cessna,N4AT,Private,0.0,"Winnipeg-James Armstrong Richardson International Airport, MB (YWG)",sub,2018.0,Non-Fatal
2018-04-15,Cessna,N525P,private,1.0,"NW of Crozet, VA",w/o,2018.0,Fatal
2018-04-15,Airbus,B-6555,Air China,0.0,Zhengzhou-Xinzheng International Airport (CGO),non,2018.0,Non-Fatal
2018-04-16,Cessna,D-ISWA,Herbert Waldmann Lichttechnik GmbH & Co. KG,0.0,Le Touquet Airport (LTQ),sub,2018.0,Non-Fatal
2018-04-17,de Havilland Canada DHC-8-402Q Dash 8,G-JECX,Flybe,0.0,Newquay-Cornwall Airport (NQY),sub,2018.0,Non-Fatal
2018-04-17,Boeing,N772SW,Southwest Airlines,1.0,"105 km NW of Philadelphia, PA",sub,2018.0,Fatal
2018-04-18,Airbus,N806NW,Delta Air Lines,0.0,"Atlanta Hartsfield-Jackson International Airport, GA (ATL/KATL)",sub,2018.0,Non-Fatal
2018-04-20,McDonnell Douglas,N807WA,World Atlantic Airlines,0.0,"Alexandria International Airport, LA (AEX)",sub,2018.0,Non-Fatal
2018-04-23,Antonov,HA-MBJ,SZEMP Air Kft.,0.0,Eperjes area,sub,2018.0,Non-Fatal
2018-04-29,Beechcraft,N172GA,Alpine Aviation,0.0,"Sioux Falls Regional Airport (Jo Foss Field), SD (FSD)",sub,2018.0,Non-Fatal
2018-04-29,Lockheed,111,Libyan Air Force,3.0,2 km from Sharara Airstrip,w/o,2018.0,Fatal
2018-04-29,Boeing,PK-LOO,Lion Air,0.0,Gorontalo-Jalaluddin Airport (GTO),sub,2018.0,Non-Fatal
2018-04-30,Boeing,EI-GDZ,Ryanair,0.0,London-Stansted Airport (STN),sub,2018.0,Non-Fatal
2018-05-01,Boeing,N172DN,Delta Air Lines,0.0,"New York-John F. Kennedy International Airport, NY (JFK)",min,2018.0,Non-Fatal
2018-05-01,Bombardier,N606LR,"Delta Connection, opb Endeavor Air",0.0,"New York-John F. Kennedy International Airport, NY (JFK)",sub,2018.0,Non-Fatal
2018-05-02,Boeing,OO-JAY,TUI fly Belgium,0.0,Marrakech-Menara Airport (RAK),sub,2018.0,Non-Fatal
2018-05-02,Beechcraft,PNC0203,Servicio Aéreo de Policia,4.0,near Ibagué,w/o,2018.0,Fatal
2018-05-02,Lockheed,65-0968,United States Air Force - USAF,9.0,"ca 2 km NE of Savannah/Hilton Head International Airport, GA (SAV)",w/o,2018.0,Fatal
2018-05-03,Dassault,ZS-DEX,Blueport Trade 121 (Pty) Ltd.,0.0,Johannesburg/Germiston-Rand Airport (QRA),sub,2018.0,Non-Fatal
2018-05-04,Cessna,EC-MOQ,Aluminios Cortizo,0.0,Santiago de Compostela Airport (SCQ),sub,2018.0,Non-Fatal
2018-05-05,Embraer,PT-ZNF,Embraer,0.0,"Gavião Peixoto-Embraer Unidade Airport, SP (SBGP)",sub,2018.0,Non-Fatal
2018-05-07,Boeing,N8655D,Southwest Airlines,0.0,"Baltimore/Washington International Thurgood Marshall Airport, MD (BWI)",sub,2018.0,Non-Fatal
2018-05-12,Boeing,P2-PXE,Air Niugini,0.0,Port Moresby-Jacksons International Airport (POM),sub,2018.0,Non-Fatal
2018-05-12,Lockheed,N403LC,"Lynden Air Cargo, opf PNG Air",0.0,Port Moresby-Jacksons International Airport (POM),sub,2018.0,Non-Fatal
2018-05-13,Cessna,G-KNYS,"Irish Parachute Club, lsf Parachuting Caravan Leasing",2.0,"4,6 km NW of Clonbullogue Aerodrome",w/o,2018.0,Fatal
2018-05-13,Airbus,HL7792,Asiana Airlines,0.0,Istanbul-Atatürk International Airport (IST),sub,2018.0,Non-Fatal
2018-05-13,Airbus,TC-JMM,THY Turkish Airlines,0.0,Istanbul-Atatürk International Airport (IST),sub,2018.0,Non-Fatal
2018-05-16,Cessna,9N-AJU,Makalu Air,2.0,Bahun Khark,w/o,2018.0,Fatal
2018-05-18,Boeing,XA-UHZ,"Cubana de Aviación, lsf Global Air",112.0,1 km E of Havana-José Martí International Airport (HAV/MUHA),w/o,2018.0,Fatal
2018-05-20,Gulfstream,B-8129,Star Jet,0.0,Yangzhou Taizhou International Airport (YTY),sub,2018.0,Non-Fatal
2018-05-21,Airbus,TC-OCH,"Saudi Arabian Airlines, lsf Onur Air",0.0,Jeddah-King Abdulaziz International Airport (JED),sub,2018.0,Non-Fatal
2018-05-22,Gulfstream,N813WM,Silver Air,0.0,Tegucigalpa-Toncontin Airport (TGU),w/o,2018.0,Non-Fatal
2018-05-22,Cessna,PT-FLW,Amazonaves Táxi Aéreo,0.0,"near Manaus-Aeroclube de Flores Airport, AM",w/o,2018.0,Non-Fatal
2018-05-23,Beechcraft,N800HA,Titan Drilling,0.0,Kolwezi Airport (KWZ),sub,2018.0,Non-Fatal
2018-05-23,Beechcraft,N905GP,Air Katanga,0.0,Kolwezi Airport (KWZ),min,2018.0,Non-Fatal
2018-05-24,Fairchild,XA-UPP,Aeronaves TSM,0.0,Saltillo-Plan de Guadalupe International Airport (SLW),sub,2018.0,Non-Fatal
2018-05-30,Cessna,5Y-ETY,Asure Air,0.0,4 km from Obo-Mission Airstrip,sub,2018.0,Non-Fatal
2018-05-30,Cessna,5X-MRH,"Air Serv Limited, opf UNHAS",0.0,Kamonia Airstrip,sub,2018.0,Non-Fatal
2018-06-03,Lockheed,7T-WHT,Al Quwwat al-Jawwiya al-Jaza'eriya,1.0,near Biskra Airport (BSK),w/o,2018.0,Fatal
2018-06-05,Cessna,5Y-CAC,Fly-SAX,10.0,14 km NE of Njabini,w/o,2018.0,Fatal
2018-06-06,Antonov,YR-DAX,Aeroserv,0.0,"Baleni, Galati County",w/o,2018.0,Non-Fatal
2018-06-06,Cessna,D-IULI,ProAir,0.0,Saint Tropez-La Môle Airport (LTT),sub,2018.0,Non-Fatal
2018-06-09,de Havilland Canada DHC-6 Twin Otter 300,9N-AEV,Tara Air,0.0,Jumla Airport (JUM),sub,2018.0,Non-Fatal
2018-06-10,Boeing,N750AN,American Airlines,0.0,"Decatur, Texas",non,2018.0,Non-Fatal
2018-06-10,Boeing,N276EA,"Swiftair, opf Smartwings",0.0,Heraklion-N. Kazantzakis Airport (HER/LGIR),sub,2018.0,Non-Fatal
2018-06-10,Boeing,N826AN,American Airlines,0.0,near Harbin,non,2018.0,Non-Fatal
2018-06-10,de Havilland Canada DHC-8-402Q Dash 8,C-FNEN,WestJet Encore,0.0,"SE of Kamloops, BC",non,2018.0,Non-Fatal
2018-06-10,Gulfstream,N450MB,private,0.0,Panama City Albrook-Marcos A. Gelabert International Airport (PAC),sub,2018.0,Non-Fatal
2018-06-11,Pilatus,VP-FBM,Falkland Islands Government Air Service - FIGAS,0.0,Beaver Island Airstrip,sub,2018.0,Non-Fatal
2018-06-11,Airbus,D-AIFA,Lufthansa,0.0,Frankfurt International Airport (FRA/EDDF),sub,2018.0,Non-Fatal
2018-06-12,Boeing,N8693A,Southwest Airlines,0.0,"Phoenix, Arizona",non,2018.0,Non-Fatal
2018-06-14,McDonnell Douglas,UR-CPR,Bravo Airways,0.0,Kyiv-Igor Sikorsky International Airport (IEV),sub,2018.0,Non-Fatal
2018-06-14,de Havilland Canada DHC-8-202Q Dash 8,P2-ANX,LinkPNG,0.0,Mendi Airport (MDU),w/o,2018.0,Non-Fatal
2018-06-16,Embraer,N637CZ,"Delta Connection, opb Compass Airlines",0.0,"Cut Bank, Montana",non,2018.0,Non-Fatal
2018-06-18,Cessna,PK-FSL,Spirit Avia Sentosa,0.0,"6,7 km E of Nabire Airport (NBX)",sub,2018.0,Non-Fatal
2018-06-21,Embraer,N876RW,"Delta Connection, opb Republic Airlines",0.0,"Columbus-John Glenn International Airport, OH (CMH)",sub,2018.0,Non-Fatal
2018-06-22,Boeing,LN-DYE,Norwegian,0.0,Alta Airport (ALF/ENAT),non,2018.0,Non-Fatal
2018-06-22,de Havilland Canada DHC-6 Twin Otter 300,PK-HVU,Dimonim Air,0.0,Kenyam Airstrip,min,2018.0,Non-Fatal
2018-06-24,Boeing,JA8944,Japan Airlines (JAL),0.0,over Kurihara City,non,2018.0,Non-Fatal
2018-06-24,Let,3X-AAK,Eagle Air (Guinea),4.0,"Souguéta, Kindia",w/o,2018.0,Fatal
2018-06-25,de Havilland Canada DHC-6 Twin Otter 300,PK-YRU,Trigana Air Service,0.0,Kenyam Airstrip,min,2018.0,Non-Fatal
2018-06-26,Learjet,N57,Federal Aviation Administration - FAA,0.0,"Salt Lake City International Airport, UT (SLC)",sub,2018.0,Non-Fatal
2018-06-26,Airbus,HL8286,Asiana Airlines,0.0,Seoul-Gimpo (Kimpo) International Airport (SEL),min,2018.0,Non-Fatal
2018-06-26,Boeing,HL7764,Korean Air,0.0,Seoul-Gimpo (Kimpo) International Airport (SEL),sub,2018.0,Non-Fatal
2018-06-27,Antonov,RA-62524,Feniks,0.0,"Nizhneudinsk, Irkutsk region",sub,2018.0,Non-Fatal
2018-06-30,Airbus,N278AY,American Airlines,0.0,"120 nm NE of Gander, NL",non,2018.0,Non-Fatal
2018-06-30,IRMA/Pilatus Britten-Norman BN-2A-26 Islander,V3-HFB,Maya Island Air,0.0,San Pedro Airport (SPR),sub,2018.0,Non-Fatal
2018-07-04,Cessna,N208EE,Air Choice One,0.0,"Chicago-O'Hare International Airport, IL (ORD/KORD)",sub,2018.0,Non-Fatal
2018-07-05,Dornier,VH-VJN,GAM - General Aviation Maintenance,0.0,"Thangool Airport, QLD (THG)",sub,2018.0,Non-Fatal
2018-07-05,Cessna,5Y-BUC,Flex Air Charters,0.0,"1,2 km from Padek Airstrip",sub,2018.0,Non-Fatal
2018-07-06,ATR,CS-DJG,"TAP Express, opb White Airways",0.0,Fez-Sais Airport (FEZ),sub,2018.0,Non-Fatal
2018-07-09,ATR,CN-COH,RAM Express,0.0,"2,6 km N off Al Hoceima-Charif Al Idrissi Airport (AHU)",sub,2018.0,Non-Fatal
2018-07-09,de Havilland Canada DHC-3T Texas Turbine Otter,C-GBQC,Ookpik Aviation,0.0,"Parker Lake, NU",sub,2018.0,Non-Fatal
2018-07-10,de Havilland Canada DHC-3T Vazar Turbine Otter,N3952B,Taquan Air,0.0,"Mount Jumbo, Prince of Wales Island, AK",sub,2018.0,Non-Fatal
2018-07-10,Convair,ZS-BRV,Rovos Air,1.0,6 km ESE of Pretoria-Wonderboom Airport (PRY),w/o,2018.0,Fatal
2018-07-11,Douglas,HK-3293,Air Colombia,0.0,San Felipe Airport,sub,2018.0,Non-Fatal
2018-07-16,Boeing,PR-GGD,Gol Linhas Aéreas,0.0,"Belo Horizonte-Tancredo Neves International Airport, MG (CNF)",sub,2018.0,Non-Fatal
2018-07-16,Boeing,LV-HQY,Flybondi,0.0,"Cataratas del Iguazú-M.C.E. Krause Airport, MI (IGR)",sub,2018.0,Non-Fatal
2018-07-16,Curtiss C-46F-1-CU Commando,N1822M,Everts Air Fuel,0.0,"Manley Hot Springs Airport, AK (MLY)",sub,2018.0,Non-Fatal
2018-07-20,Boeing,C-FJZK,Air Canada Rouge,0.0,"140 nm SSE of Lovelock, NV",non,2018.0,Non-Fatal
2018-07-20,Antonov,UP-AN611,Kazairtrans Airline,0.0,50 km from Al Alamain,w/o,2018.0,Non-Fatal
2018-07-21,Douglas,N47HL,"Commemorative Air Force, Highland Lakes Squadron",0.0,"Burnet Municipal Kate Craddock Field, TX",w/o,2018.0,Non-Fatal
2018-07-22,Cessna,N752TX,Textron Inc.,0.0,Cork Airport (ORK/EICK),sub,2018.0,Non-Fatal
2018-07-23,McDonnell Douglas,N918DE,Delta Air Lines,0.0,"Charlotte-Douglas International Airport, NC (CLT/KCLT)",non,2018.0,Non-Fatal
2018-07-23,Airbus,N328NB,Delta Air Lines,0.0,"West Palm Beach, Florida",non,2018.0,Non-Fatal
2018-07-23,Cessna,N866VP,OzAir Charter Service,0.0,"near Tulsa International Airport, OK (TUL)",sub,2018.0,Non-Fatal
2018-07-26,Boeing,UP-B5705,"Sunday Airlines, opf SCAT Airlines",0.0,Almaty Airport (ALA/UAAA),sub,2018.0,Non-Fatal
2018-07-27,Boeing,N641GT,Atlas Air,0.0,"Portsmouth International Airport at Pease, NH (PSM)",sub,2018.0,Non-Fatal
2018-07-27,Antonov,9S-GFS,Air Kasai,5.0,3 km E of Kamako Airstrip,w/o,2018.0,Fatal
2018-07-28,IRMA/Britten-Norman BN-2A-27 Islander,YJ-AL2,Air Taxi Vanuatu,0.0,Port Vila-Bauerfield Airport (VLI),sub,2018.0,Non-Fatal
2018-07-28,Britten-Norman,YJ-OO9,Unity Airlines,0.0,Port Vila-Bauerfield Airport (VLI),w/o,2018.0,Non-Fatal
2018-07-28,ATR,YJ-AV71,Air Vanuatu,0.0,Port Vila-Bauerfield Airport (VLI),sub,2018.0,Non-Fatal
2018-07-30,Antonov,RA-40649,private,0.0,"Evenki district, Krasnoyarsk Krai",sub,2018.0,Non-Fatal
2018-07-31,Boeing,N192AN,American Airlines,0.0,"Philadelphia International Airport, PA (PHL/KPHL)",sub,2018.0,Non-Fatal
2018-07-31,Embraer,XA-GAL,Aeroméxico Connect,0.0,Durango-Guadalupe Victoria Airport (DGO),w/o,2018.0,Non-Fatal
2018-08-01,Beechcraft,N557AP,Atlantic Transportation of Wilmington LLC,0.0,"near Wilmington-New Hanover County International Airport, NC (ILM)",sub,2018.0,Non-Fatal
2018-08-03,Shijiazhuang,B-50AA,Heilongjiang Kunpeng General Aviation Co.,0.0,32 km E of Tongjiang,sub,2018.0,Non-Fatal
2018-08-04,Junkers Ju-52/3mg4e,HB-HOT,Ju-Air,20.0,"1,2 km SW of Piz Segnas",w/o,2018.0,Fatal
2018-08-06,Airbus,PT-MXA,LATAM Airlines Brasil,0.0,"Choró, CE",non,2018.0,Non-Fatal
2018-08-07,Dassault,N961AA,Alliance Air Charter,0.0,ca 3 km from San Luis Potosí Airport (SLP),sub,2018.0,Non-Fatal
2018-08-07,Cessna,VT-UDN,Supreme Airlines,0.0,Lalgarh Airport,sub,2018.0,Non-Fatal
2018-08-09,Boeing,TC-JJZ,THY Turkish Airlines,0.0,Istanbul-Atatürk International Airport (IST),sub,2018.0,Non-Fatal
2018-08-09,Boeing,CN-RGT,Royal Air Maroc - RAM,0.0,Istanbul-Atatürk International Airport (IST),sub,2018.0,Non-Fatal
